longitude,latitude,name,address,pname,cityname,adcode,adname,business_area,type,id
114.355181,30.713598,黄陂区第二建筑安装有限公司,富兴街46号,湖北省,武汉市,420116,黄陂区,滠口村,公司企业;公司;建筑公司,B0FFH1FZ0Y
114.373054,30.677014,武汉市江岸区谌家矶建筑工程公司,谌家矶大道42附1号,湖北省,武汉市,420102,江岸区,,公司企业;公司;建筑公司,B001B0HZWH
114.357281,30.673226,君悦建筑工程有限公司,谌家矶街办事处朱家河路朱家河附近,湖北省,武汉市,420102,江岸区,,公司企业;公司;建筑公司,B001B16FQO
114.35776,30.667965,武汉修远道路建设工程有限公司,谌家矶大道5号银丰物业内,湖北省,武汉市,420102,江岸区,,公司企业;公司;建筑公司,B0FFGOX3SY
114.376708,30.708903,武汉市联民市政建设工程有限公司,武湖大道北50米,湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFGFQP3G
114.388178,30.626369,中国一冶,,湖北省,武汉市,420107,青山区,南干渠,公司企业;公司;建筑公司,B001B1DFJP
114.398659,30.635855,武汉市青山区市政工程总公司,市政侧路5号,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B001B0AABI
114.391731,30.633834,湖北永华建筑工程有限公司,和平大道1284号中银大厦20E,湖北省,武汉市,420107,青山区,冶金,公司企业;公司;建筑公司,B0FFFLJNGO
114.386155,30.62648,武汉一冶建筑安装工程有限责任公司,中国一冶大楼22-26层,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B0FFLC9DR0
114.390334,30.635475,青山区市政工程总公司路面工程公司,建设五路1号站内青山区市政工程总公司,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B001B1C2SB
114.395316,30.635457,诚志建筑装饰工程有限责任公司,和平大道1290号青山广场9层01,湖北省,武汉市,420107,青山区,冶金,公司企业;公司;建筑公司,B001B1C3I8
114.375948,30.622136,中冶华亚建设集团有限公司,和平大道1250号,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B0FFFGLUC7
114.400453,30.636306,武汉天舜建设有限公司,红钢城工业三路4号,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B001B09GP2
114.391507,30.626577,南干渠园林建筑艺术有限公司,工业一路18附17号附近,湖北省,武汉市,420107,青山区,南干渠,公司企业;公司;建筑公司,B0FFGPT7QT
114.375063,30.619967,湖北省建工第五建设有限公司,建设一路31号武汉宝业中心A座19层,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B0FFKEWGI1
114.395302,30.633156,江汉精华建筑设计有限责任公司,冶金一街1-26号附近,湖北省,武汉市,420107,青山区,冶金,公司企业;公司;建筑公司,B0FFFLJBKH
114.395316,30.635457,青山建设工程监理有限责任公司,和平大道1290号青山广场8层02、04,湖北省,武汉市,420107,青山区,冶金,公司企业;公司;建筑公司,B001B1C52X
114.400176,30.642409,武汉中一投资建设有限公司,建设八路与红钢二街交叉口西南150米,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B0FFGCDVMZ
114.400829,30.620749,鑫炜腾建筑工程有限公司,工业三路43号,湖北省,武汉市,420107,青山区,冶金,公司企业;公司;建筑公司,B0FFGPSWVK
114.359543,30.573531,中国建筑装饰集团有限公司(武汉),中北路236长源大厦13层,湖北省,武汉市,420106,武昌区,东亭,公司企业;公司;建筑公司,B001B16N36
114.370592,30.600119,乾新建设,罗家港路江南新天地旁,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFGPOD2B
114.360423,30.590247,武汉市城市建设投资开发集团有限公司,团结大道1020号,湖北省,武汉市,420111,洪山区,徐东,公司企业;公司;建筑公司,B001B1IT41
114.358717,30.582276,湖北福源盛建设工程有限公司,徐东大街汪家墩能源大厦右边进来200米,湖北省,武汉市,420111,洪山区,徐东,公司企业;公司;建筑公司,B0FFGPNQO3
114.365011,30.575168,中冶南方武汉建筑设计有限公司,徐东大街338号纺织大厦4楼,湖北省,武汉市,420106,武昌区,东亭,公司企业;公司;建筑公司,B0FFGPYXDI
114.359543,30.573531,江源大众工程造价咨询有限公司,中北路236长源大厦9层,湖北省,武汉市,420106,武昌区,东亭,公司企业;公司;建筑公司,B001B16MDT
114.355532,30.570993,湖北中浩建筑有限责任公司(秦园东路分公司),中北路265号世纪大厦8楼,湖北省,武汉市,420106,武昌区,,公司企业;公司;建筑公司,B001B16T8C
114.355532,30.570993,武汉神工装饰建筑工程有限公司,中北路265号世纪大厦6层,湖北省,武汉市,420106,武昌区,,公司企业;公司;建筑公司,B001B16T85
114.365707,30.566173,武汉宏宇建设工程咨询有限公司,东湖路181号楚天1813号楼202,湖北省,武汉市,420106,武昌区,东亭,公司企业;公司;建筑公司,B0FFFLJN46
114.360076,30.607726,湖北鑫华建筑安装工程有限公司,馀家头水厂路特1号杨园工商所附近,湖北省,武汉市,420106,武昌区,,公司企业;公司;建筑公司,B0FFGCDR35
114.391091,30.608823,武汉星宇建设工程监理有限公司,仁和路东方玉龙居综合楼5层,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFHB3ZSS
114.355103,30.567817,湖北省建六公司第四分公司,水果湖街办事处中北路132号(车家岭),湖北省,武汉市,420106,武昌区,东亭,公司企业;公司;建筑公司,B0FFGBQJJP
114.355497,30.603624,武汉理工大学余家头校区湖北航道建筑工程公司,友谊大道西150米,湖北省,武汉市,420106,武昌区,杨园,公司企业;公司;建筑公司,B0FFF3426P
114.352318,30.564733,武汉和创建筑工程设计有限公司图文发放处,中北路122附15,湖北省,武汉市,420106,武昌区,,公司企业;公司;建筑公司,B001B1BZX7
114.375091,30.529217,中国广厦湖北六建,八一路483号武汉珞珈信息产业园3号楼5楼,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B001B1D33Q
114.37201,30.528997,武汉宏基建设工程监理有限公司,珞珈山街办事处八一路463号,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFFDBVP1
114.401117,30.515204,中建三局第二建设工程有限责任公司(鲁磨路),鲁磨路306号中建大厦,湖北省,武汉市,420111,洪山区,光谷,公司企业;公司;建筑公司,B001B0JZDR
114.37207,30.528931,湖北地矿建设工程承包集团有限公司(武昌区珞珈山街社区东),八一路东湖村463号,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFFDBVNX
114.359661,30.54406,武汉大学建筑公司,珞珈山16号武汉大学,湖北省,武汉市,420106,武昌区,,公司企业;公司;建筑公司,B0FFG3YHTM
114.395498,30.532844,众科建设集团有限公司,紫阳街办事处沙湾村288号,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFGA93KJ
114.35684,30.533118,新七建设集团,珞珈山路19号中科开物10-11层,湖北省,武汉市,420106,武昌区,街道口,公司企业;公司;建筑公司,B0FFF9045G
114.392326,30.511644,海南华磊建筑设计咨询有限公司武汉分公司,珞瑜路吴家湾邮科院特1号湖北信息产业科技大厦10层,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B08SBD
114.399606,30.511936,承震建筑装饰工程,鲁磨路243号国光大厦6层,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B0FFGIM86V
114.392326,30.511644,顶点天建建筑设计咨询有限公司,珞瑜路吴家湾邮科院特1号湖北信息产业科技大厦10层,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B08LJS
114.365936,30.50548,独山建设集团,卓刀泉南路100号洪山街派出所隔壁,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B001B16ECW
114.394778,30.466159,中国中铁七局集团武汉工程有限公司,东湖新技术开发区茅店山西路2号,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B001B16W9W
114.392169,30.510032,新天地工程建设监理有限责任公司,珞喻路618号东方怡景大厦A座501室,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B08WHG
114.365748,30.507732,至高建设集团,雄楚大道436号文泉商务大厦8层,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFF5TTWT
114.386788,30.465631,武汉铭星建设工程发展有限公司,龙城路北50米,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFHNESGX
114.392532,30.509526,九州建设项目咨询管理有限责任公司,珞喻路630华乐商务中心21层2109,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B0JYE6
114.394778,30.466159,中国中铁七局集团第四工程有限公司,茅店山西路2号,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFHWXIZW
114.392532,30.509526,九州建设监理有限公司湖北分公司,珞喻路630华乐商务中心21层2109,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B0JZ29
114.355389,30.509996,湖北罡顺建筑工程有限公司,雄楚大道358附1号,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFHC3IKT
114.392169,30.510032,中建三局二公司武汉第一经理部,珞喻路618号东方怡景大厦A座1602室,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B09V21
114.392532,30.509526,都市建筑设计有限公司武汉分公司,珞喻路630华乐商务中心2706,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B16LGF
114.392169,30.510032,洪山区大地建设工程有限公司,珞喻路618号东方怡景大厦B座2002室,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B08UDB
114.392532,30.509526,中国建筑第四工程局武汉分公司,珞喻路630号华乐商务中心1701,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B0JXGK
114.386603,30.448209,中国五环,新技术开发区民族大道1019号,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B001B16LK7
114.38645,30.446691,湖北益通建设股份有限公司(武汉分公司),,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFGBRST8
114.399286,30.439506,中建七局交通公司(华中),技术开发区佩尔中心26号西楼,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFH6F9D8
114.399256,30.439483,中国建筑第七工程局(华中),滨湖路与理工园二路交叉口北50米,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFHFFBPK
114.378342,30.379965,湖北兴建盛建设工程质量检测有限公司,经济开发区庙山办事处庙山开发区幸福一路华润电力工业园6号楼,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B0FFGWJ49M
114.369767,30.398329,武汉市海昌建筑劳务有限公司,,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B0FFGWM471
114.367908,30.397912,武汉弘利创元建筑工程有限公司,阳光二路4号附近,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B0FFGWLPN8
114.353636,30.370311,湖北九能建筑劳务有限公司,庙山开发区向阳村还建楼二楼,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B0FFGWJ53G
114.395515,30.336386,武汉鑫诚祥第十建筑工程有限公司,界兴路128号,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B001B17E9M
114.353314,30.085401,江夏区山坡乡建筑工程股份有限公司,山坡新街与星明街交叉口东北100米,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B001B090PE
114.407262,30.883914,武汉顺河常顺建设工程有限公司,黄陂大道北100米,湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFFFZ6EC
114.411736,30.719615,玺晨建筑装饰,汉口北大道汉北玺园1栋1层,湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFILH4NA
114.418514,30.696864,武汉市凡可涵工程有限公司,梅教街56号附近,湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFHT5HDP
114.419129,30.696423,武汉运亨顺达建设工程有限公司,南极大道36附近,湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFIMATUF
114.42318,30.700128,湖北剑维建设工程有限公司,光明路与通江路交叉口南50米,湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFH1FLGQ
114.42214,30.698938,武汉市万佳同和建筑工程有限公司,武湖正街20号附近,湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFIEE328
114.411224,30.69652,武汉立奇元建设工程有限公司,,湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFLGWRSG
114.407137,30.695738,武汉联合重科建设有限公司,发展路与汉施路交叉口东100米,湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFHSAXM0
114.419161,30.703022,武汉青山长江大桥建设有限公司,武湖农场冰晶天兴城1楼(烟波公园旁),湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFG0JUXG
114.406678,30.700334,武汉弘巍达建筑工程有限公司,武湖街道汉施公路发展北路,湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFH84P7K
114.407169,30.706292,武汉市武湖建筑工程有限公司,青武大道特1号,湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFKX83NC
114.40538,30.699741,武汉鑫华扬建筑安装工程有限公司,武湖工业园新华大道1号,湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFGH9T2F
114.425412,30.636131,武汉汇中建筑安装有限责任公司,工人村路与环厂北路交叉口西50米,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B001B1C72P
114.428169,30.644323,武钢实业建筑安装维修有限责任公司,二十一号公路南50米,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B0FFGHQV3H
114.434685,30.646875,武汉和欣商品混凝土有限公司,二十一号公路南50米,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B0FFI9OEKL
114.435333,30.65362,武汉九鼎工程监理有限责任公司,长青路特1号,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B001B092TK
114.426574,30.654241,巴莱玛建筑(武汉)有限公司,钢谷电子商务产业园4栋6层,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B0FFGWH68R
114.437028,30.622612,中国一冶集团有限公司冶金建设分公司,冶金大道与友谊大道交叉口东北200米,湖北省,武汉市,420107,青山区,厂前,公司企业;公司;建筑公司,B0FFK7HVB0
114.407816,30.64454,武汉钢铎建筑工程劳务有限公司,3街坊26号附10号,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B0FFFFO7AU
114.427733,30.625334,武汉钢铁建工集团有限责任公司安装工程公司,冶金大道104号武钢建工集团建设分公司,湖北省,武汉市,420107,青山区,厂前,公司企业;公司;建筑公司,B001B16FWW
114.405536,30.644241,武汉青安居建设工程有限公司,建设九路3附4号,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B001B1C4R0
114.404342,30.634271,武汉华远建筑工程有限公司驻汉办事处,沿港路17号,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B0FFFLJ411
114.406055,30.619041,环宇建工设计股份有限公司武汉分院,信和路与友谊大道交叉口东100米,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B0FFKAVPQ3
114.445211,30.589478,湖北晶达建筑科技有限公司,东湖风景区街道(洪山)青王路龚家岭青化路中通快递旁,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B001B1DD5F
114.444331,30.572376,北京住达建设有限公司湖北办事处,,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFLFS5V8
114.439665,30.605708,武钢建工集团建设公司(机装分公司),站前路东100米,湖北省,武汉市,420107,青山区,厂前,公司企业;公司;建筑公司,B0FFFFYK7G
114.412365,30.534013,永馨建筑装饰工程有限责任公司,小李村244号,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B001B1709K
114.433093,30.497258,中铁十一局集团第四工程有限公司,佳园路21号,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B0JX1A
114.434479,30.497538,中铁十一局集团城市轨道工程有限公司,东湖高新技术开发区佳园路21号,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B0JX1C
114.41648,30.473878,湖北武汉中南建设工程有限公司,关南路11号,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B059AB
114.419177,30.480311,湖北世纪文峰建筑安装工程有限公司,光谷大道西200米,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B0FFGACHAK
114.430936,30.496279,中铁十一局集团电务工程有限公司,,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B0FFLG0R4M
114.431456,30.496986,中铁建电气化局集团南方工程有限公司,关东街道东湖开发区佳园路17号中铁建电气化局集团,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B0JZD3
114.429273,30.472096,湖北义德市政工程有限公司,东湖高新技术开发区黄龙山二路1号黄龙山东路,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B001B0JXXI
114.409492,30.472851,中建三局二公司安装公司,关山大道587号中建三局二公司,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B16MML
114.442105,30.480373,武汉中建三局二公司湖口基地,光谷高新二路125号中建三局二公司,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B0FFGAQ2BY
114.410934,30.473276,中建三局三公司(关南园路),关山1路552号,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B15ZU1
114.412571,30.495073,武汉紫菘南湖建筑工程有限公司,关山大道299号紫菘逸景华庭9号楼2楼,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B0FFGCIG62
114.413199,30.494988,武汉紫菘房地产建筑集团股份有限公司(关山大道),关山大道299号,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B0FFK4G35G
114.414338,30.501656,琦昌建筑工程(上海)有限公司,关山大道111号光谷时代广场A座A1608-1609,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B0FFG63Y1V
114.408037,30.497623,广东禹神建筑发展有限公司,雄楚大道1019附9附近,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B0FFHBW33M
114.440963,30.505658,湖北同兴建设,珞喻东路18号,湖北省,武汉市,420111,洪山区,光谷,公司企业;公司;建筑公司,B0FFGQ12T0
114.441999,30.505846,同兴建设,珞瑜东路与光谷一路交汇处光谷6号,湖北省,武汉市,420111,洪山区,光谷,公司企业;公司;建筑公司,B0FFGQ11KA
114.407422,30.473059,武汉天地方圆建筑劳务有限公司,关山大道关山一路关南小区588号希望幼儿园旁,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B0FFGBX71G
114.404141,30.475898,中建三局第三建设工程有限责任公司中南分公司,关山大道光谷软件园D2号楼,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B1H9A7
114.406605,30.475662,中建三局第二建设公司基础设施工程公司,关山大道特1号,湖北省,武汉市,420111,洪山区,关山,公司企业;公司;建筑公司,B001B0JWU3
114.437244,30.438582,湖北东盟建设总承包有限公司,高新六路10号,湖北省,武汉市,420115,江夏区,流芳,公司企业;公司;建筑公司,B0FFFYVNGO
114.447284,30.437606,佛祖岭建筑公司,佛祖岭社区A区旁,湖北省,武汉市,420115,江夏区,流芳,公司企业;公司;建筑公司|生活服务;生活服务场所;生活服务场所,B0FFFQZB3C
114.42192,30.448527,中国中铁一局,光谷大道与高新四路交叉口东北100米,湖北省,武汉市,420115,江夏区,流芳,公司企业;公司;建筑公司,B0FFHP18JW
114.431547,30.453381,恒程华鼎建筑设计顾问有限公司,金融港四路18光谷汇金中心,湖北省,武汉市,420115,江夏区,流芳,公司企业;公司;建筑公司,B0FFGER70G
114.410071,30.4527,南通建筑,经济开发区庙山办事处武大学园路武大航域b7,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFGBUOJ8
114.410339,30.452599,天津嘉用建筑工程有限公司,武大园东路西150米,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFILBQE6
114.431547,30.453381,中铁七局集团电务工程有限公司(武汉分公司),金港新区办事处东湖新技术开发区金融港四路18号光谷汇金中心7D,湖北省,武汉市,420115,江夏区,流芳,公司企业;公司;建筑公司,B0FFGER707
114.443005,30.416676,实力钢构建筑装饰,流芳路53号附近,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B0FFIL2T26
114.438023,30.396828,金长江集团,藏龙岛环岛路88号,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B0FFJVS2UB
114.427051,30.293511,武汉市鑫泽东建筑工程有限公司,群益路东150米,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B0FFGIIIUU
114.463152,31.099302,中泽集团,木兰大道76号附近,湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFJ0ZC9K
114.483104,30.886328,中逐南方建设集团有限公司驻武汉办事处,黄陂大道北50米,湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFFFYNYY
114.475733,30.642896,武汉联顺路面工程有限公司,白玉山街火官村,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFF3OSCX
114.477107,30.591584,金宇建筑结构修造有限责任公司,白玉山星力路特1号,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B001B17G2C
114.494844,30.603323,武汉全佳顺建设有限公司,,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B0FFLHFD52
114.491406,30.609826,武汉兴皓建筑工程有限公司,白玉东路东150米,湖北省,武汉市,420107,青山区,白玉山,公司企业;公司;建筑公司,B0FFKAVQ04
114.486191,30.523516,双利建筑工程有限公司,东湖新技术开发区九峰街河刘村委会,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B001B17SRJ
114.473118,30.514601,湖北和翔建设工程有限公司,青王路96号,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B001B17ST5
114.465951,30.555266,武汉鼓架俊华建筑工程有限公司,青山武东鼓架村,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B001B17E38
114.465476,30.555132,滨湖苑建筑工程公司,鼓架村育苗双语幼儿园,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B001B0JNAE
114.501435,30.552467,湖南雄新建筑有限公司武汉办事处,,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFLG6AR3
114.485631,30.50173,恒润德建设工程有限公司,光谷四路西150米,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFGHQLWG
114.489103,30.507938,武汉市毛店中胜建筑劳务有限公司,,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFLFSKL0
114.495353,30.510914,武汉周通路桥工程有限公司,森林大道北150米,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFGJUTRS
114.468292,30.446436,中建商品混凝土有限公司,佛祖岭一路中国地质大学科技园11栋,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B0FFGWM1TV
114.463997,30.443179,湖北田兴广盛建筑工程有限公司,港边田二路南100米,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B0FFIL7EH2
114.468212,30.447045,中建三局集团有限公司工程总承包公司,佛祖岭一路与高新五路交叉口南150米中国地质大学科技园附近,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B0FFHSB9U7
114.452671,30.418117,武汉精实通建设工程有限公司,光谷大道303号附近,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B0FFIL6M0U
114.539611,30.919341,武汉天源鑫城建设工程有限公司,,湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFLH3J3B
114.534539,30.696944,武汉振武建筑工程有限公司,杨柳村4组杨柳村村委会附近,湖北省,武汉市,420117,新洲区,,公司企业;公司;建筑公司,B0FFGHQEET
114.514275,30.599564,北湖建筑安装工程有限公司,北湖工业园管理办公室青化路北湖工业园,湖北省,武汉市,420107,青山区,,公司企业;公司;建筑公司,B0FFF3ORHQ
114.503178,30.51918,合力建设,东湖高新区花山街上铺39号,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFGZT7UZ
114.550124,30.551939,武汉时代新诚建筑工程有限公司,花山街道山湖小学北400米,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B001B17DBC
114.521806,30.483062,江苏江都建设集团有限公司,,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B0FFLGGUSM
114.511575,30.487805,武汉市十五冶金通物资设备有限公司,高新大道788号,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B0FFHI6AA2
114.50412,30.488445,武汉明远建筑工程有限公司,花山大道与高新大道交叉口东南150米,湖北省,武汉市,420111,洪山区,,公司企业;公司;建筑公司,B001B0I75M
114.507922,30.112837,舒安建筑公司,梁湖路86号附近,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B001B17CEC
114.587635,30.880856,武汉创福建筑工程有限公司,甘棠大道42号,湖北省,武汉市,420116,黄陂区,,公司企业;公司;建筑公司,B0FFFFZD68
114.573988,30.73258,湖北广昌达建设工程有限公司,,湖北省,武汉市,420117,新洲区,,公司企业;公司;建筑公司,B0FFLGV8WR
114.568197,30.719908,湖北汉宏盛建筑股份有限公司,阳逻开发区阳逻管委会余泊路27号,湖北省,武汉市,420117,新洲区,,公司企业;公司;建筑公司,B0FFHVXWKY
114.563583,30.713331,武汉华星博建筑工程有限公司,,湖北省,武汉市,420117,新洲区,,公司企业;公司;建筑公司,B0FFH25PCA
114.593706,30.714833,江苏弘盛建设工程集团有限公司,109省道西50米,湖北省,武汉市,420117,新洲区,,公司企业;公司;建筑公司,B0FFGK9HDI
114.5731,30.675744,武汉宸楚安建筑有限公司,兴盛街与环湖路交叉口北100米,湖北省,武汉市,420117,新洲区,阳逻,公司企业;公司;建筑公司,B0FFFFZUC2
114.569083,30.704132,武汉·阳逻之心,余泊北路西50米,湖北省,武汉市,420117,新洲区,,公司企业;公司;建筑公司,B0FFGZN93Q
114.570871,30.669743,中建港务建设有限公司长江分公司,,湖北省,武汉市,420117,新洲区,阳逻,公司企业;公司;建筑公司,B0FFHUY1Q1
114.560512,30.664866,武汉市吴家田建筑劳务有限公司,平江大道100附近,湖北省,武汉市,420117,新洲区,阳逻,公司企业;公司;建筑公司,B0FFI6INB5
114.587721,30.646598,武汉新阳建设集团,阳枫公路北50米,湖北省,武汉市,420117,新洲区,,公司企业;公司;建筑公司,B0FFHNH9KI
114.5815,30.649914,博远恒,阳枫公路与G70福银高速出口交叉口东北100米,湖北省,武汉市,420117,新洲区,阳逻,公司企业;公司;商业贸易|公司企业;公司;建筑公司,B0FFGHZUJ8
114.575051,30.653365,中邦建设工程有限公司,平江大道291附近,湖北省,武汉市,420117,新洲区,阳逻,公司企业;公司;建筑公司,B0FFIQ0JVT
114.57498,30.652803,武汉市贻诚兴诚驻阳逻办事处,,湖北省,武汉市,420117,新洲区,阳逻,公司企业;公司;建筑公司,B0FFLGMCTO
114.599845,30.629661,新盛建筑工程置业有限公司,阳枫公路东50米,湖北省,武汉市,420117,新洲区,,公司企业;公司;建筑公司,B0FFFFZTUJ
114.560573,30.652284,湖北金森建设集团有限公司,老正街与阳光南路交叉口西北50米,湖北省,武汉市,420117,新洲区,阳逻,公司企业;公司;建筑公司,B0FFFDDQ41
114.558538,30.461792,武汉和发永成建筑有限公司,S8关豹高速南50米,湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B0FFGHQPUB
114.558261,30.459505,武豹建设,经济开发区藏龙岛办事处东湖高新开发区(简朴寨对面),湖北省,武汉市,420115,江夏区,,公司企业;公司;建筑公司,B001B1600O
